132889444	0.0
65012773	0.0
54308395	0.0
122745491	0.0
19549071	0.0
10039022	0.0
221306095	0.0
18961118	0.0
139146571	0.0
23652158	2.0
18194050	0.0
59070477	0.0
227037120	1.5
131528511	0.0
230047019	0.0
41786419	0.0
70328044	0.0
81524845	0.0
248516060	0.0
27113737	0.0
21010103	2.0
86906147	0.0
37177454	0.0
231472282	0.0
224393582	2.0
133250757	0.0
173714698	0.0
238588179	0.0
62776338	0.0
136773264	0.0
106554609	0.0
18117362	0.0
128308837	0.0
30615713	0.0
79128024	0.0
27515774	1.77777777778
185727682	0.0
15935028	0.0
167966582	0.0
147501168	1.52638530891
19062872	0.0
6594742	0.0
6120542	0.0
71644770	0.0
100570302	0.0
35524556	2.25
231382766	0.75
23856503	0.0
229760711	0.0
109079452	0.0
23809346	1.85970760234
31299313	0.0
137906973	0.0
88357443	0.0
14634720	0.0
165492470	0.0
15235032	1.83125
25825223	2.5
250777373	0.0
137083758	0.0
108410287	0.0
99035663	0.0
147270337	0.0
59833364	0.0
135103220	0.0
251469950	2.0
53692226	0.0
156210443	0.0
146618666	0.0
107719796	0.0
34312259	0.0
173180359	0.0
1994321	0.0
125773063	0.0
21063464	0.0
250217517	0.0
246943155	0.0
244373118	2.11551724138
17146256	5.0
781538	0.0
23337157	0.896551724138
20682821	0.0
39637297	0.0
254510335	5.23333333333
24746383	0.0
40531965	0.0
131098857	0.0
7509902	0.0
233626739	0.0
239114192	0.0
145985059	0.0
17837969	0.0
20657302	0.0
151649852	0.0
245240203	0.0
145703415	0.0
20402755	0.0
21113952	0.0
17398511	0.0
28413204	0.0
727773	0.0
244949442	0.0
180630620	0.0
123286104	0.0
177593690	0.0
18612949	0.0
233490394	0.0
27308256	0.0
100129907	0.0326797385621
128632194	0.0
119043078	0.0
14699423	1.04166666667
170300353	0.0
243651139	2.0
20860267	0.0
91189425	0.0
244195620	0.0
254588404	0.0
176957315	0.0
33388399	5.21759259259
80832495	0.0
235922549	1.45652173913
197605294	0.0
62485640	0.0
56875693	2.0
100664808	4.33333333333
21183982	0.0
111562066	1.3125
34902200	0.0
41309403	0.0
244154581	3.65476190476
80534270	0.0
47369957	0.0
254492731	1.57142857143
167783462	0.0
244360818	0.0
102834405	0.0
47435921	0.0
63558427	0.0
32569802	0.0
236320469	0.0
256845587	0.0
20449643	1.16028138528
55574001	0.0
16712223	0.0
29791232	0.0
170921975	0.0
147335250	0.0
110923580	0.0
16806659	0.0
24167293	0.0
43547414	0.0
254993198	0.0
246565002	0.0
52466200	0.0
78397385	0.0
58175252	2.25
132825068	0.0
249988316	0.0
29863376	0.0
80595810	1.0
102600374	0.0
74398177	0.0
173554670	0.0
77561403	0.0
89319640	0.673913043478
51781981	2.0
219595705	0.0
161889283	0.0
49389468	0.0
8564982	0.0
1652541	0.0
28859589	3.75
47262866	0.0
41752934	0.0
254696553	3.30434782609
103218640	0.0
16324863	0.898097826087
132986633	0.0
89691277	0.0
247574631	0.0
21733911	0.0
253742998	0.0
188255094	0.0
109196798	0.0
22585928	0.0
24473098	0.0
39202618	0.0
30860148	0.0
136236246	0.242857142857
72246037	0.0
259328176	0.0
20512008	0.0
48991556	0.0
428333	0.0
241727537	0.0
123279052	0.0
74809697	0.0
95189867	0.0
189061239	0.0
163748472	0.0
30963940	3.0
15561694	0.0
71363448	0.0
21818942	0.0
174602583	0.0
19264047	0.0
151624811	0.0
243233704	3.12624916722
36973956	0.0
14170008	0.0
22802398	0.0
103300847	0.0
57283275	0.0
54797018	0.0
5971922	0.0
233620722	0.0
42196840	0.0
43162523	0.0
223704890	0.0
86820165	0.0
119177712	2.17333333333
92988290	2.25
220630585	0.0
53130009	0.0
26508170	0.0
245210684	0.0
49632982	0.0
244947069	3.2
78417474	0.0
126944792	0.0
39024174	0.0
17441266	0.0
225737760	0.0
249972670	0.0
21514100	0.0
7006952	0.0
17094311	0.0
22154515	0.0
256924475	0.363636363636
46890067	0.0
43383457	0.0
222856922	0.0
160685754	0.0
48860882	0.0
7330922	2.0
56493096	0.0
256730016	0.0
36339779	0.0
39857093	0.0
85485366	0.0
27548782	0.0
43765031	0.0
125720813	0.0
44823213	0.0
149657090	0.0
44095960	3.125
100047441	0.0
12716032	0.0
237546190	0.0
44793152	0.0
59213288	0.0
247181192	0.0
161503214	0.0
203472565	0.0
30423511	0.945833333333
225768238	0.0
110376509	0.0
107867162	0.0
49047783	1.80055555556
22619050	0.0
197410803	0.0
146127530	0.0
258739462	0.0
9425192	0.0
240455244	0.0
11103612	0.0
183625828	0.0
78619059	0.0
29463046	0.0
14888945	0.0
59503113	0.0
21823594	0.657142857143
820694	2.97222222222
223607747	0.0
53577919	0.0
139416976	0.0
167699460	0.0
202543689	0.0
177659877	0.0
15896379	0.0
70381322	0.0
240171835	0.0
19444703	0.0
266116018	0.0
52754791	0.0
110986710	0.0
21464024	0.0
144013211	0.0
25460919	0.0
116977787	0.0
17314731	0.0
19486505	0.0
16867624	0.0
111216907	0.0
142762311	0.0
241115105	0.0
118054748	0.0
211446858	0.0
21124751	0.0
220487383	0.0
120585019	0.0
166597535	0.0
27256759	0.0
118913043	2.0
20344331	2.27136752137
19009612	0.0
29270179	0.0
26713729	2.75
15355439	0.0
99786592	0.0
25345713	0.0
15563443	0.0
22801485	0.0
28812069	0.0
255559195	1.16666666667
17746437	0.0
19000227	0.0
20781910	0.0
251386432	0.0
247032530	2.38087606838
62370075	3.18888888889
254140257	2.0
103221709	0.0
201638357	0.0
176322116	0.0
98938802	0.0
67980128	0.0
23906918	0.0
1639601	0.0
97708558	2.5
103245828	6.09523809524
135448165	0.0
226574221	0.0
142242530	0.0
25392865	0.0
179884517	0.0
28971254	0.0
147531136	0.0
205823356	0.0
111007094	0.0
198516604	0.0
197448088	1.25833333333
193677719	0.0
72881695	0.0
213303187	3.0
19489212	0.0
64675422	0.0
228811867	0.0
22512281	0.0
254216598	0.0
171828737	0.16
18972148	0.0
112970794	0.0
175907237	0.0
228814569	0.0
27701505	0.0
141188735	0.0
22779417	0.0
225374634	0.0
49318709	0.0
40426516	0.0
116399595	0.0
16591640	0.0
16564427	0.0
16192115	0.0
210135853	0.0
248403191	0.0
125721456	0.0
40546642	0.0
216275795	0.0
23012517	2.0
20675363	3.0
24928825	0.0
197648738	0.0
242050739	0.0
53409154	0.0
42393672	2.71428571429
24938690	0.0
30709612	0.0
91361504	0.0
135655471	0.0
174579442	0.0
39950118	0.0
28781670	0.0
218906797	0.0
146277893	0.0
17042238	0.0
48612422	2.2421875
94072544	0.0
220604933	0.0
41170844	0.0
238523901	0.0
20956476	0.0
22212695	0.0
252206818	0.0
124573702	0.0
17580881	0.0
65065606	0.0
244209009	0.0
19771788	1.85416666667
17631532	0.0
75038135	0.0
5839122	0.0
18622988	0.0
249416211	0.0
51251813	1.75
120173004	0.0
10642952	0.0
16894445	0.0
48964580	0.733931240658
235282541	0.0
180327333	3.0
38296661	0.0
235090590	0.0
19863566	0.0
117076768	0.0
251829287	0.0
10045342	0.0
236273423	1.69031531532
92255753	0.0
34584470	0.0
27394027	0.0
15436436	0.0
83547738	0.0
86211642	0.0
241282052	0.0
20698658	0.0
54608880	0.0
176089110	0.0
100782551	1.75
